1	500000	0.001127	0.000228167
0.99996	25000	5.96046e-06	0.000197172
0.99997	33333.3	5.96046e-06	0.00019598
0.99998	49997.7	5.00679e-06	0.000201941
0.99999	99326.2	5.00679e-06	0.000249863
1.00001	1.47409e+07	5.96046e-06	0.000195026
1.00002	1.10116e+09	9.05991e-06	0.000203133
1.00003	1.08943e+11	9.05991e-06	0.000226974
1.00004	1.21243e+13	5.96046e-06	0.00019598
1.00006	1.77948e+17	5.00679e-06	0.00019598
1.00008	2.93761e+21	6.19888e-06	0.00019908
1.0001	5.17176e+25	5.96046e-06	0.00020504
1.00012	9.48253e+29	1.19209e-05	0.000196218
1.00014	1.78796e+34	5.00679e-06	0.000195026
1.00016	3.4408e+38	5.96046e-06	0.000353098
1.00018	6.72533e+42	1.50204e-05	0.000196934
1.0002	1.33069e+47	5.00679e-06	0.000196218
1.00022	2.65899e+51	5.00679e-06	0.000202179
1.00024	5.35641e+55	6.91414e-06	0.000200987
1.00026	1.08635e+60	5.00679e-06	0.00019598
1.00028	2.21594e+64	5.00679e-06	0.000200033
1.0003	4.54236e+68	7.15256e-06	0.000230074
